CORE_otu	db_id	source	ISR_len	genus	family	order	class	phylum
Staphylococcus aureus	SEQ14763	Staphylococcus argenteus	448	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14924	Staphylococcus aureus M0961	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14004	Staphylococcus aureus	571	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15004	Staphylococcus aureus 1101-2 2010	342	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14511	Staphylococcus aureus	483	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15019	Staphylococcus aureus	571	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14002	Staphylococcus aureus 1101-2 2010	571	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14886	Staphylococcus aureus	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14126	Staphylococcus aureus	346	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14803	Staphylococcus argenteus	499	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14134	Staphylococcus argenteus	487	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14958	Staphylococcus aureus	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14445	Staphylococcus aureus subsp. aureus	494	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ17227	Enterobacter sp. IF2SW-B1	373	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15127	Staphylococcus aureus subsp. anaerobius ST1464	571	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ1636	Corynebacterium diphtheriae	427	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14726	Staphylococcus aureus	448	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ1819	Rheinheimera mesophila	544	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14000	Staphylococcus aureus 1801-2 2010	571	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14764	Staphylococcus argenteus	448	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14452	Staphylococcus aureus M1169	494	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14324	Staphylococcus aureus	361	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14507	Staphylococcus aureus	450	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14430	Staphylococcus aureus	510	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14411	Staphylococcus argenteus	425	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15185	Staphylococcus aureus	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14136	Staphylococcus argenteus	501	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14994	Staphylococcus aureus	484	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14758	Staphylococcus argenteus	326	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14998	Staphylococcus aureus M0455	361	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14266	Staphylococcus aureus VET0190R	404	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ3464	Enterobacter sp. IF2SW-B1	368	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15188	Staphylococcus simiae CCM 7213	268	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14414	Staphylococcus aureus	344	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14917	Staphylococcus aureus	575	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14279	Staphylococcus aureus	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14290	Staphylococcus aureus M1115	597	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14761	Staphylococcus argenteus	326	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14243	Staphylococcus argenteus	326	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15182	Staphylococcus aureus	271	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14928	Staphylococcus aureus	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15189	Staphylococcus aureus	510	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14735	Staphylococcus aureus	572	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ4192	Enterobacter sp. IF2SW-B1	455	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15088	Staphylococcus aureus	450	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14721	Staphylococcus aureus	343	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15136	Staphylococcus aureus	465	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ15020	Staphylococcus aureus F85691	389	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14744	Staphylococcus aureus M0168	501	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14246	Staphylococcus aureus	448	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14248	Staphylococcus argenteus	572	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14367	Staphylococcus aureus M1154	501	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14637	Staphylococcus aureus DAR5867	494	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14515	Staphylococcus aureus	343	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14486	Staphylococcus aureus M0465	510	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14740	Staphylococcus argenteus	410	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ1637	Corynebacterium diphtheriae	580	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14633	Staphylococcus aureus	494	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14598	Staphylococcus aureus	571	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ13096	Staphylococcus aureus	498	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14360	Staphylococcus argenteus	425	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14194	Staphylococcus aureus DAR3627	501	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14606	Staphylococcus aureus M1292	494	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus aureus	SEQ14328	Staphylococcus aureus 1801-2 2010	341	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14133	Staphylococcus aureus RF122	466	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14421	Staphylococcus aureus	574	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14305	Staphylococcus aureus H91384	407	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14533	Staphylococcus aureus M24390	553	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14153	Staphylococcus aureus M1218	505	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14506	Staphylococcus aureus subsp. aureus AMRF2	451	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14564	Staphylococcus aureus subsp. aureus CIG1096	495	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14127	Staphylococcus aureus T69703	343	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14542	Staphylococcus aureus W85440	389	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14295	Staphylococcus aureus M0055	456	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14401	Staphylococcus aureus subsp. aureus CIG1242	449	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14739	Staphylococcus argenteus	410	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14957	Staphylococcus aureus subsp. aureus	579	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14122	Staphylococcus aureus	484	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14046	Staphylococcus epidermidis SK135	289	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14489	Staphylococcus aureus subsp. aureus	488	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14016	Staphylococcus aureus subsp. aureus CIG1612	332	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14801	Staphylococcus argenteus	578	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14756	Staphylococcus aureus	898	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14768	Staphylococcus aureus W88555	364	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ15222	Staphylococcus epidermidis PM221	383	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14972	Staphylococcus aureus VET0359R	375	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14448	Staphylococcus aureus	678	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14738	Staphylococcus argenteus	487	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ12477	Staphylococcus aureus	452	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus epidermidis	SEQ14333	Staphylococcus aureus C2930	577	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus warneri	SEQ16130	Megasphaera cerevisiae DSM 20462	521	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Staphylococcus warneri	SEQ16129	Megasphaera cerevisiae DSM 20462	676	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
Stenotrophomonas rhizophila	SEQ10695	Stenotrophomonas maltophilia S028	168	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17105	Stenotrophomonas maltophilia 5BA-I-2	523	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17118	Stenotrophomonas rhizophila	547	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17116	Stenotrophomonas sp. LM091	549	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17120	Stenotrophomonas maltophilia	549	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17119	Stenotrophomonas rhizophila	548	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17125	Stenotrophomonas panacihumi	514	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ8911	Stenotrophomonas maltophilia	699	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17117	Stenotrophomonas sp. LM091	549	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17108	Stenotrophomonas rhizophila	519	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ9010	Stenotrophomonas maltophilia SeITE02	470	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17110	Stenotrophomonas maltophilia	522	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ9797	Stenotrophomonas maltophilia S028	482	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17106	Stenotrophomonas chelatiphaga	521	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ8910	Stenotrophomonas sp. HMSC10F06	699	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17107	Stenotrophomonas rhizophila	548	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ10174	Stenotrophomonas panacihumi	353	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17112	Stenotrophomonas maltophilia	521	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17111	Stenotrophomonas maltophilia	521	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ8912	Stenotrophomonas maltophilia PML168	699	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17115	Stenotrophomonas maltophilia	548	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17122	Stenotrophomonas maltophilia S028	548	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ9014	Stenotrophomonas maltophilia S028	384	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ9798	Stenotrophomonas maltophilia S028	731	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17123	Stenotrophomonas rhizophila	548	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stenotrophomonas rhizophila	SEQ17121	Stenotrophomonas maltophilia PML168	548	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria
Stomatobaculum longum	SEQ12463	Stomatobaculum longum	441	Stomatobaculum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes
Stomatobaculum longum	SEQ12032	Stomatobaculum longum	467	Stomatobaculum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes
Stomatobaculum longum	SEQ12464	Stomatobaculum longum	440	Stomatobaculum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes
Streptococcus agalactiae	SEQ13539	Streptococcus agalactiae ILRI112	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13524	Streptococcus agalactiae 18RS21	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13520	Streptococcus agalactiae 09mas018883	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13528	Streptococcus agalactiae 18RS21	303	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13546	Streptococcus agalactiae 18RS21	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13538	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13530	Streptococcus agalactiae CJB111	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13534	Streptococcus agalactiae 138P	293	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13545	Streptococcus agalactiae	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13503	Streptococcus agalactiae	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13531	Streptococcus agalactiae 18RS21	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13556	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13526	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13553	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13541	Streptococcus agalactiae ILRI112	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13558	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13540	Streptococcus agalactiae ILRI112	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13518	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13533	Streptococcus agalactiae BSU442	303	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13529	Streptococcus agalactiae 18RS21	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13535	Streptococcus agalactiae	256	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13522	Streptococcus agalactiae A909	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13555	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13510	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13511	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ15363	Streptococcus agalactiae MC627	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13512	Streptococcus agalactiae MRI Z1-216	303	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13514	Streptococcus agalactiae	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13532	Streptococcus agalactiae MC621	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13525	Streptococcus agalactiae 18RS21	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13527	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13521	Streptococcus agalactiae 09mas018883	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13544	Streptococcus agalactiae H36B	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13557	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13519	Streptococcus agalactiae 2-22	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13536	Streptococcus agalactiae 18RS21	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13537	Streptococcus agalactiae	305	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13513	Streptococcus agalactiae 18RS21	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13515	Streptococcus agalactiae	303	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13542	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13523	Streptococcus agalactiae 18RS21	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13543	Streptococcus agalactiae	308	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13516	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13492	Streptococcus agalactiae	304	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus agalactiae	SEQ13517	Streptococcus agalactiae ILRI005	306	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ13367	Streptococcus anginosus	328	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12071	Streptococcus anginosus T5	317	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12789	Streptococcus anginosus	413	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ11955	Streptococcus anginosus	416	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ11958	Streptococcus anginosus	413	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12070	Chlamydia trachomatis	318	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ11956	Streptococcus anginosus	416	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ11957	Streptococcus anginosus	416	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ15362	Streptococcus anginosus C1051	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12072	Streptococcus anginosus	414	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12073	Streptococcus anginosus	318	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ8472	Streptococcus sp. HMSC066E07	978	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12074	Streptococcus anginosus 1_2_62CV	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12069	Streptococcus anginosus subsp. whileyi MAS624	543	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ16841	Streptococcus sp. HMSC066E07	610	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ11953	Streptococcus anginosus	418	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ11959	Streptococcus anginosus SK52 = DSM 20563	414	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus anginosus	SEQ12075	Streptococcus anginosus	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	SEQ12348	Streptococcus mitis	271	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	SEQ13628	Streptococcus mitis	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	SEQ12334	Streptococcus mitis	273	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	SEQ12349	Streptococcus mitis	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
